task,model,state,year,shift,acc_src,acc_drop,auc_drop,ap_drop,cov,pred,expl,n_target,atc,doc,cov_z,pred_z,expl_z,atc_z,doc_z
income,logreg,NC,2018,combined,0.7795,0.015625,0.0169400416285022,0.0188482987377212,0.044908872721818,0.079125,0.0396116524934768,8000,0.027124999999999955,0.021745383739471436,-1.118863363096079,1.7342878390756271,0.4873721368377148,0.5694163778975706,2.0333300372616394
income,logreg,WA,2014,geographic,0.7795,0.022625,0.0183882803923962,0.0018954433712081,0.0735320441281763,0.066875,0.0488600507378578,8000,0.03774999999999995,0.020500123500823975,-0.5403862845573515,1.1216710292721594,1.1472636442338935,1.0108710519916124,1.872316516935248
income,logreg,WA,2015,combined,0.7795,0.0324999999999999,0.0237359212336607,-0.0122273050892487,0.0452690545459182,0.074125,0.061250627040863,8000,0.04037499999999994,0.02161705493927002,-1.1115840533931034,1.4842401616048235,2.0313557711127492,1.119936324414846,2.0167369820604755
income,logreg,WA,2016,combined,0.7795,0.0232499999999999,0.0233688129102381,-0.0140232059674922,0.048228852653952,0.074625,0.0444517955183982,8000,0.03499999999999992,0.021541953086853027,-1.0517662457053254,1.509244929351904,0.8327259151169998,0.8966121951672709,2.007026229829418
income,logreg,WA,2017,combined,0.7795,0.0417499999999999,0.025887188497177,-0.0367163598892557,0.0644460655403051,0.077625,0.0388152003288269,8000,0.04049999999999998,0.023037970066070557,-0.7240147956876588,1.659273535834386,0.43054369956544536,1.125129908815954,2.20046287288284
income,logreg,WA,2018,combined,0.7795,0.0314999999999999,0.0211124001282333,-0.0470637645168063,0.0534402560144007,0.075625,0.0393238700926303,8000,0.03887499999999999,0.02294480800628662,-0.9464432768336931,1.5592544648460647,0.46683829332464327,1.0576133116015716,2.1884169159485998
income,logreg,AZ,2014,geographic,0.7795,0.016625,0.0239043481098755,0.0662042276569669,0.0375802499999999,0.03325,0.0391540303826332,8000,0.020874999999999977,0.011204957962036133,-1.266975541220692,-0.5598996017189921,0.4547198940857469,0.30973715784225264,0.6704413755251509
income,logreg,AZ,2015,combined,0.7795,0.007375,0.012918971815325,0.0463650181755874,0.0172812281228122,0.0295,0.031248465180397,8000,0.016874999999999973,0.009933948516845703,-1.6772207480149606,-0.7474353598220946,-0.10935781972723432,0.14354245700684842,0.5060984544338256
income,logreg,AZ,2016,combined,0.7795,0.010375,0.017342485500065,0.0530200333233485,0.0047185106166489,0.035875,0.0341941229999065,8000,0.018874999999999975,0.011841416358947754,-1.9311144908955395,-0.42862457104682067,0.10082069199185792,0.22663980742455053,0.7527361472102556
income,logreg,AZ,2017,combined,0.7795,0.0027499999999999,0.007244988732395,0.0191722662969598,0.0080645020021117,0.027,0.0253425706177949,8000,0.02300000000000002,0.009856343269348145,-1.8634916795026586,-0.8724591985574962,-0.5307550781991244,0.39802809266106287,0.4960640104617328
income,logreg,AZ,2018,combined,0.7795,0.018,0.0194213123399986,0.0165789694432703,0.0192353126919613,0.044125,0.0745673924684524,8000,0.025499999999999967,0.014944970607757568,-1.637728508782243,-0.01604590321999542,2.981533323965464,0.5018997806831882,1.1540291296855987
income,logreg,MA,2014,geographic,0.7795,0.0088749999999999,-0.0085952626321662,-0.0903992863516712,0.151689723792048,0.072375,0.0413427464663982,8000,0.016625,0.011335372924804688,1.0391880245032725,1.3967234744900425,0.6108891157837267,0.13315528820463682,0.6873041738438443
income,logreg,MA,2015,combined,0.7795,0.011375,-0.0071267039786615,-0.080454805216888,0.1500152503812595,0.069375,0.0417782999575138,8000,0.012249999999999983,0.010444581508636475,1.0053467539811483,1.2466948680075611,0.6419667188679764,-0.04862016583408714,0.5721238626588014
income,logreg,MA,2016,combined,0.7795,0.017,-0.0004695277110544,-0.0869383991333883,0.1553757984493451,0.0745,0.0499543771147728,8000,0.013249999999999984,0.012428760528564453,1.11368395190268,1.5029937374151339,1.2253459957248212,-0.007071490625236082,0.8286803952140972
income,logreg,MA,2017,combined,0.7795,0.023,0.0016175276141809,-0.084901534570699,0.1867819281928193,0.085125,0.0776828154921531,8000,0.01924999999999999,0.014357984066009521,1.7484048891562454,2.034345052040591,3.2038249187868346,0.24222056062787026,1.0781311233590478
income,logreg,MA,2018,combined,0.7795,0.0292499999999999,0.0038710481168002,-0.1023728136573519,0.2135528542114169,0.102375,0.0401070974767208,8000,0.01649999999999996,0.01834571361541748,2.2894479082248673,2.8970095393148614,0.5227231163463446,0.1279617038035287,1.5937489459895553
income,rf,CA,2015,temporal,0.784,0.000125,0.0027633786778821,-0.0138757834147129,0.0132080174623536,0.02175,0.0157131593786649,8000,0.01200000000000001,0.005579541858039105,-1.7595407316982317,-1.1350092599018395,-1.2178326163866575,-0.05900733463629875,-0.05693112228232283
income,rf,CA,2016,temporal,0.784,0.00025,-0.0008252796047236,-0.0166522429217449,0.0126505790661193,0.01475,0.0218046620434213,8000,0.0035000000000000586,0.0025084972867840394,-1.7708066159128404,-1.485076008360964,-0.7831918527067211,-0.41217107391153046,-0.45402056764525384
income,rf,CA,2017,temporal,0.784,0.01,0.0070118717100189,-0.0243748234141122,0.0240636991596319,0.028875,0.0213173323361937,8000,0.014500000000000068,0.007784336310434514,-1.5401463485729254,-0.778691319505945,-0.8179637912201544,0.0448643533858312,0.22815122866615684
income,rf,CA,2018,temporal,0.784,0.011875,0.0118876967146053,-0.0207419932744188,0.0273390615128885,0.02375,0.0117032385079752,8000,0.004125000000000045,0.004279811885227192,-1.473950956791611,-1.0349901889135182,-1.503948401842426,-0.38620315190599913,-0.22498763922650322
income,rf,TX,2014,geographic,0.784,0.0126249999999999,0.0222565179458126,0.0710057507822058,0.1079209181790452,0.0365,0.0281413955052962,8000,0.02300000000000002,0.009570454104748438,0.15461620530524514,-0.39736861136297025,-0.33105338660368544,0.39802809266106287,0.4590982266145207
income,rf,TX,2015,combined,0.784,0.014125,0.0213282700691174,0.0514770575881708,0.0734404109636988,0.02825,0.016951641341769,8000,0.012375000000000025,0.006329593397436328,-0.542238199725369,-0.8099472791897954,-1.1294644786918644,-0.043426581432979026,0.04005136783215193
income,rf,TX,2016,combined,0.784,0.0046249999999999,0.0112753751939547,0.0338668082090988,0.0837372733579586,0.031,0.0128394290049595,8000,0.009500000000000064,0.006683918341445105,-0.3341376090751126,-0.6724210565808537,-1.4228789625803668,-0.16287902265842408,0.08586597332880758
income,rf,TX,2017,combined,0.784,0.009875,0.0185333325019615,0.0379382719678799,0.0894990963639303,0.04275,0.0253412068139085,8000,0.014249999999999985,0.009648926019113935,-0.21769060562351955,-0.08480901452446601,-0.5308523883039239,0.03447718458361498,0.4692447315671427
income,rf,TX,2018,combined,0.784,0.022125,0.0290827504340425,0.0414542841879574,0.0881869176542591,0.04975,0.0462026859984926,8000,0.017625000000000002,0.011853063029661381,-0.24420986499261588,0.2652577339346584,0.9576554140058579,0.17470396341348787,0.7542420745606063
income,rf,NY,2014,geographic,0.784,0.02075,0.0233458434304931,0.0114168877976504,0.0722250351617439,0.034625,0.0318466516365466,8000,0.01200000000000001,0.0073078295649915415,-0.566801062912687,-0.4911364904145212,-0.06667603291162383,-0.05900733463629875,0.1665383816789452
income,rf,NY,2015,combined,0.784,0.01475,0.0223393426774471,0.0160481101628383,0.101067154268617,0.042125,0.0173074944330693,8000,0.016000000000000014,0.009991163730764363,0.01610096995232577,-0.11606497420831643,-1.1040736567760352,0.10718736619910549,0.5134964446075719
income,rf,NY,2016,combined,0.784,0.03325,0.0307356174285176,0.0116021694789526,0.0687476187285687,0.059875,0.0338422037824946,8000,0.035250000000000004,0.014217955952910533,-0.6370799873046535,0.7716042808130346,0.07571055975888276,0.9069993639694871,1.0600253341151713
income,rf,NY,2017,combined,0.784,0.017375,0.0188785217745487,-0.0127560974865369,0.0771417363257813,0.054,0.0271736012648242,8000,0.024375000000000036,0.0122465215839207,-0.46743405409868444,0.477798259784841,-0.40010741988803533,0.45515752107323365,0.8051166989625186
income,rf,NY,2018,combined,0.784,0.02775,0.0262921773529143,-0.00886460992136,0.1307985766277719,0.056,0.0434387935279376,8000,0.02375000000000005,0.013491616189058031,0.6169759080559484,0.5778173307731623,0.7604462194533192,0.4291895990677023,0.9661088026936294
income,rf,FL,2014,geographic,0.784,0.024,0.0320971675436597,0.1177132009173522,0.047857156254103,0.05225,0.0179488143061617,8000,0.030000000000000027,0.01691688176053263,-1.0592782661043036,0.39028157267005975,-1.0583142153467917,0.6888688191230202,1.4089994135067885
income,rf,FL,2015,combined,0.784,0.024,0.0303408207174558,0.1133500100322479,0.0817672648409486,0.059875,0.0389499556829316,8000,0.03200000000000003,0.017939024749348165,-0.3739516728431549,0.7716042808130346,0.44015876061711295,0.7719661695407224,1.541163627699386
income,rf,FL,2016,combined,0.784,0.0245,0.0337125602758692,0.1103339995281815,0.0741972376088626,0.059625,0.0315390145628829,8000,0.03587499999999999,0.018839346277391478,-0.5269426596037259,0.7591018969394945,-0.08862654660130279,0.9329672859750184,1.6575761928458828
income,rf,FL,2017,combined,0.784,0.035,0.0462653793202612,0.1000919713156159,0.0921738991295444,0.065,0.033268826149193,8000,0.04800000000000004,0.022701263650127146,-0.16363258152993368,1.0279031502206082,0.0347989315235256,1.4367449728823394,2.156926362469229
income,rf,FL,2018,combined,0.784,0.042,0.0450515329340941,0.0794729707435395,0.0859584310048444,0.07575,0.0289378550785198,8000,0.03649999999999998,0.021564511578948453,-0.28924779696089536,1.5655056567828347,-0.27422442071502895,0.9589352079805498,2.0099430677021863
income,rf,PA,2014,geographic,0.784,0.0086249999999999,0.0238901438460639,0.0636189132030908,0.0806035037718986,0.033625,0.0309531065041152,8000,0.024625000000000008,0.01098902815561642,-0.3974713972574665,-0.5411460259086819,-0.1304322454779371,0.4655446898754453,0.6425214137404585
income,rf,PA,2015,combined,0.784,0.014,0.021663281645974,0.0373429526210103,0.0895394692266515,0.04175,0.0220161357026251,8000,0.030500000000000083,0.012770649321737881,-0.21687466614051681,-0.1348185500186267,-0.7681027888430011,0.709643156727448,0.8728869927111685
income,rf,PA,2016,combined,0.784,0.0222499999999999,0.0334663089198904,0.0591403239841634,0.0834295237430933,0.046375,0.0118498014936902,8000,0.027125000000000066,0.01344609823014975,-0.3403572587289293,0.09647555164186611,-1.4934908429207268,0.5694163778975753,0.9602232804755149
income,rf,PA,2017,combined,0.784,0.018125,0.0268984771182378,0.049935816039854,0.0960804064322946,0.046875,0.0453800213487335,8000,0.029249999999999998,0.015700994920554656,-0.08468168892258478,0.12148031938894645,0.8989566640746564,0.6577073127163808,1.2517839059787992
income,rf,PA,2018,combined,0.784,0.0212499999999999,0.0266007168575933,0.0309686832881331,0.1032348570308498,0.050125,0.0463590284780751,8000,0.03025,0.014774973829953186,0.05991045364770011,0.2840113097449687,0.9688107591581312,0.6992559879252318,1.13204835908928
income,rf,OH,2014,geographic,0.784,0.00025,0.0172832296193912,0.0862976386748813,0.0832406966412651,0.022125,0.0360425822847588,8000,0.008500000000000063,0.002308327869973925,-0.344173472825675,-1.1162556840915294,0.23271191808419742,-0.20442769786727516,-0.47990269369569594
income,rf,OH,2015,combined,0.784,0.0102499999999999,0.0205784181908306,0.0683652671378501,0.0971101674126984,0.024875,0.054400728891221,8000,0.015750000000000042,0.007419921704494459,-0.06387011933512662,-0.9787294614825874,1.542601989535073,0.09680019739689387,0.18103201876952224
income,rf,OH,2016,combined,0.784,0.00975,0.0199141496769669,0.0626342316085998,0.1051594325509208,0.03575,0.0493692414976955,8000,0.017875000000000085,0.010059535489277516,0.0988063121279564,-0.43487576298359076,1.1835954120906305,0.1850911322157041,0.5223369882846638
income,rf,OH,2017,combined,0.784,0.0136249999999999,0.0198595005767773,0.042040802500586,0.0791023907442671,0.04475,0.0415690344843206,8000,0.035499999999999976,0.015332351456424864,-0.42780903757176775,0.015210056463855006,0.6270352134437441,0.9173865327716988,1.2041179000607722
income,rf,OH,2018,combined,0.784,0.0165,0.0204891012760084,0.0284843569365785,0.0931884102540254,0.047625,0.0309811029968054,8000,0.028249999999999997,0.013707337093518346,-0.14312921301415713,0.15898747100956695,-0.12843464034946345,0.6161586375075297,0.9940017532248973
income,rf,IL,2014,geographic,0.784,0.017625,0.0201938062135637,0.0378347265778705,0.0716845421135528,0.043875,0.0130455203142799,8000,0.021625000000000005,0.01041262822419664,-0.5777244799949265,-0.02854828709353559,-1.4081739400267244,0.3408986642488921,0.567992267788932
income,rf,IL,2015,combined,0.784,0.0162499999999999,0.0173594835452273,0.0240288679404807,0.1080472943174215,0.05125,0.0307523525045719,8000,0.014125000000000054,0.010042161315260478,0.15717027935549818,0.3402720371758991,-0.14475644042217276,0.029283600182511478,0.5200904884491876
income,rf,IL,2016,combined,0.784,0.020125,0.0221552064362575,0.0258646241431911,0.0843207770048561,0.057375,0.0423912223535876,8000,0.025000000000000022,0.014290016808970019,-0.3223449436090146,0.6465804420776332,0.685699944143797,0.481125443078765,1.0693428821679973
income,rf,IL,2017,combined,0.784,0.0212499999999999,0.0226287489596503,0.0130294987808105,0.1027501757930198,0.06375,0.0460820603696218,8000,0.03287499999999999,0.0159953042133818,0.05011499868214218,0.9653912308529072,0.9490485367971987,0.8083212603484653,1.2898384216793402
income,rf,IL,2018,combined,0.784,0.03575,0.030047655107054,0.0040158949377789,0.0746516874607485,0.066375,0.0228531524380093,8000,0.027874999999999983,0.014905797117612973,-0.5177581838889588,1.096666261525079,-0.7083799892150665,0.6005778843042101,1.1489639542661192
income,rf,GA,2014,geographic,0.784,0.008125,0.0124471143917408,0.0793994774986427,0.0251890756302519,0.04625,0.0140049218938005,8000,0.02100000000000002,0.010035246386836949,-1.5174023806268764,0.09022435970509603,-1.33971873970133,0.31493074224336076,0.5191963805882582
income,rf,GA,2015,combined,0.784,0.01175,0.0221720782179075,0.079266253830901,0.0331964369432724,0.0505,0.0187098654147663,8000,0.015000000000000013,0.010163396559849769,-1.3555728295474607,0.3027648855552789,-1.0040117134440705,0.06563869099025442,0.5357663390972055
income,rf,GA,2016,combined,0.784,0.017125,0.0195156048704315,0.0445445031466423,0.0398199335176066,0.062875,0.0357852845409166,8000,0.016249999999999987,0.012959501000589624,-1.2217113194570386,0.9216328872955166,0.21435321514481792,0.1175745350013171,0.8973057227787851
income,rf,GA,2017,combined,0.784,0.011,0.0156189483059718,0.0277313289109938,0.0642207477876815,0.058,0.0280771856394797,8000,0.018000000000000016,0.012130352985622261,-0.7285684893867316,0.6778364017614836,-0.3356348875321409,0.1902847166168076,0.7900959712600666
income,rf,GA,2018,combined,0.784,0.0242499999999999,0.0255406562299312,0.0388847705014943,0.0828114518145024,0.073,0.0300117501242749,8000,0.03125,0.013731046577170058,-0.35284855253079767,1.427979434173893,-0.19759988511404808,0.7408046631340829,0.99706741557354
income,rf,NC,2014,geographic,0.784,0.00875,0.0154819838000732,0.1039330051173778,0.0496602556201764,0.047,0.037690092981815,8000,0.02650000000000008,0.011343804280776859,-1.0228374525133446,0.12773151132571653,0.35026506497558185,0.5434484558920439,0.688394357456933
income,rf,NC,2015,combined,0.784,0.024125,0.0328329296886534,0.1148807137622343,0.0531967475625843,0.061375,0.0255345913457665,8000,0.03675000000000006,0.01759124411008195,-0.9513646063330143,0.8466185840542756,-0.5170540194553059,0.969322376782766,1.4961952080135237
income,rf,NC,2016,combined,0.784,0.023375,0.0246114472146654,0.0908492923579032,0.0127938787049868,0.060375,0.0291874452700825,8000,0.02487499999999998,0.014587063271163103,-1.767910516271369,0.7966090485601149,-0.25641566687577044,0.4759318586776569,1.10775131688214
income,rf,NC,2017,combined,0.784,0.027125,0.0340269714261982,0.0851764804596585,0.0641086061090936,0.065,0.0469052077706653,8000,0.03600000000000003,0.01773791262061941,-0.7308348836199559,1.0279031502206082,1.007781731987389,0.9381608703761266,1.5151596079596066
income,rf,NC,2018,combined,0.784,0.027,0.026651139340784,0.061106918489457,0.044908872721818,0.0705,0.0366002844222322,8000,0.03837500000000005,0.017182349797599472,-1.118863363096079,1.302955595438491,0.27250506868722063,1.0368389739971484,1.4433247230731607
income,rf,WA,2014,geographic,0.784,0.022125,0.0223183224867317,0.0206367432643997,0.0735320441281763,0.0485,0.0389957814356592,8000,0.02487499999999998,0.011807024403948874,-0.5403862845573515,0.20274581456695756,0.44342851871423583,0.4759318586776569,0.748289229551268
income,rf,WA,2015,combined,0.784,0.0228749999999999,0.0240780887103376,0.0037891675098494,0.0452690545459182,0.05825,0.0426109340818553,8000,0.03225,0.01554501825269794,-1.1115840533931034,0.6903387856350238,0.7013768105295283,0.782353338342934,1.2316159510397833
income,rf,WA,2016,combined,0.784,0.016375,0.0205515247752177,-0.0025107504423032,0.048228852653952,0.05875,0.0440214635545777,8000,0.024500000000000077,0.014381006044148714,-1.0517662457053254,0.7153435533821039,0.8020208783330572,0.46035110547434177,1.0811078904877365
income,rf,WA,2017,combined,0.784,0.025625,0.0215917431072745,-0.0159806152899382,0.0644460655403051,0.0645,0.0377075728077359,8000,0.03037500000000004,0.014894840483895666,-0.7240147956876588,1.0028983824735278,0.3515122851288635,0.70444957232634,1.147547249459366
income,rf,WA,2018,combined,0.784,0.0218749999999999,0.0194081887064671,-0.0277078513200536,0.0534402560144007,0.066375,0.0311138388012345,8000,0.03737500000000005,0.016737472745843585,-0.9464432768336931,1.096666261525079,-0.11896367816167254,0.9952902987882973,1.385801630315101
income,rf,AZ,2014,geographic,0.784,0.0165,0.0323630115415659,0.1046769764954915,0.0375802499999999,0.026625,0.030086693437694,8000,0.02587499999999998,0.009894006427617619,-1.266975541220692,-0.8912127743678064,-0.19225253146916788,0.5174805338865079,0.500933898306353
income,rf,AZ,2015,combined,0.784,0.009875,0.0223947688367442,0.0841664533951876,0.0172812281228122,0.023375,0.0235016905960907,8000,0.018625000000000003,0.006241864401080877,-1.6772207480149606,-1.0537437647238286,-0.6621055088746148,0.21625263862233893,0.028707911982927267
income,rf,AZ,2016,combined,0.784,0.0145,0.030273113555617,0.0981761106420205,0.0047185106166489,0.030375,0.0349820379678107,8000,0.02112500000000006,0.009685877938407028,-1.9311144908955395,-0.7036770162647041,0.15703998339036704,0.3201243266444689,0.4740226554287927
income,rf,AZ,2017,combined,0.784,0.0132499999999999,0.0228012052181476,0.0680929347035078,0.0080645020021117,0.020125,0.0208656012970003,8000,0.017750000000000044,0.005684578909256555,-1.8634916795026586,-1.2162747550798505,-0.8501956943577691,0.179897547814596,-0.04334971587718912
income,rf,AZ,2018,combined,0.784,0.016125,0.0246490344820927,0.0474057342958048,0.0192353126919613,0.0375,0.0441746244209729,8000,0.02575000000000005,0.01183253354931979,-1.637728508782243,-0.3473590758688096,0.8129492090914173,0.5122869494854044,0.7515875901422638
income,rf,MA,2014,geographic,0.784,0.000125,-0.002506298069927,-0.0473927564459002,0.151689723792048,0.062,0.0334682780180317,8000,0.005875000000000075,0.002689978840962337,1.0391880245032725,0.877874543738126,0.04903021686646803,-0.3134929702905086,-0.43055480281501174
income,rf,MA,2015,combined,0.784,0.004,-0.0020879693292185,-0.0504101236086074,0.1500152503812595,0.060875,0.0233726357934121,8000,-0.0014999999999999458,0.0015563525605614137,1.0053467539811483,0.8216138163071953,-0.6713138243067536,-0.6199144499557857,-0.5771339293918946
income,rf,MA,2016,combined,0.784,0.012125,0.0035189425922408,-0.0491917200638331,0.1553757984493451,0.068125,0.0386258458267116,8000,0.007000000000000006,0.0044843849191289475,1.11368395190268,1.1841829486398603,0.4170328813100752,-0.26675071068055406,-0.1985361206361814
income,rf,MA,2017,combined,0.784,0.016625,0.0066509495100262,-0.0538079984400549,0.1867819281928193,0.07875,0.0571175693993843,8000,0.004125000000000045,0.004545703517403132,1.7484048891562454,1.7155342632653168,1.7364539335056017,-0.38620315190599913,-0.190607558345997
income,rf,MA,2018,combined,0.784,0.016125,0.0066602307405665,-0.0695683762060564,0.2135528542114169,0.097,0.0236160602520235,8000,0.004249999999999976,0.007860938614860036,2.2894479082248673,2.6282082860337486,-0.653945007708942,-0.3810095675048956,0.2380559909944423
income,xgb,CA,2015,temporal,0.7885,0.008375,0.0037656276693837,-0.0171449538578949,0.0132080174623536,0.0205,0.0167382937771298,8000,0.011499999999999955,0.005331575870513916,-1.7595407316982317,-1.1975211792695404,-1.144687249414849,-0.07978167224072659,-0.08899339756705067
income,xgb,CA,2016,temporal,0.7885,0.00275,-0.0012034695996979,-0.0220754871799961,0.0126505790661193,0.013125,0.0125280529485552,8000,0.003375000000000017,0.0032131075859069824,-1.7708066159128404,-1.5663415035389752,-1.4450962600840238,-0.4173646583126386,-0.36291367994502316
income,xgb,CA,2017,temporal,0.7885,0.009375,0.0058051883671215,-0.0301378073075426,0.0240636991596319,0.0275,0.0099471652980153,8000,0.009499999999999953,0.007130861282348633,-1.5401463485729254,-0.8474544308104158,-1.6292476987582507,-0.1628790226584287,0.14365618782892745
income,xgb,CA,2018,temporal,0.7885,0.0152499999999999,0.0082278280761558,-0.0307924014972837,0.0273390615128885,0.024,0.0094143343313742,8000,0.006124999999999936,0.005112171173095703,-1.473950956791611,-1.0224878050399782,-1.6672662421290212,-0.30310580148830163,-0.11736266658492576
income,xgb,TX,2014,geographic,0.7885,0.0137499999999999,0.0211927230602694,0.0574398077731564,0.1079209181790452,0.035375,0.0267130429983861,8000,0.02300000000000002,0.008581995964050293,0.15461620530524514,-0.45362933879390105,-0.43296916314917344,0.39802809266106287,0.3312895003823605
income,xgb,TX,2015,combined,0.7885,0.0138749999999999,0.0201419908975513,0.0456185539670495,0.0734404109636988,0.029125,0.0155661208906954,8000,0.008749999999999925,0.004514515399932861,-0.542238199725369,-0.7661889356324048,-1.228324103334724,-0.19404052906506816,-0.19464021628398406
income,xgb,TX,2016,combined,0.7885,0.0086249999999999,0.0114111917151302,0.0263046436981133,0.0837372733579586,0.028625,0.0183781297766943,8000,0.01387499999999997,0.005526065826416016,-0.3341376090751126,-0.7911937033794851,-1.0276817073694908,0.018896431380295252,-0.06384563206709783
income,xgb,TX,2017,combined,0.7885,0.0137499999999999,0.0177884039451639,0.0292789999548792,0.0894990963639303,0.041125,0.0206598204947877,8000,0.014375000000000027,0.009474337100982666,-0.21769060562351955,-0.1660745097024771,-0.8648785616151097,0.03967076898472309,0.4466701921689968
income,xgb,TX,2018,combined,0.7885,0.026,0.0293858428414439,0.0378812526715528,0.0881869176542591,0.05,0.0355599428707545,8000,0.016625,0.010922133922576904,-0.24420986499261588,0.2777601178081986,0.1982746412693056,0.13315528820463682,0.6338719157343828
income,xgb,NY,2014,geographic,0.7885,0.022,0.0212646152328224,0.0041340731145073,0.0722250351617439,0.030375,0.047497631406673,8000,0.011749999999999927,0.007582247257232666,-0.566801062912687,-0.7036770162647041,1.0500523301874356,-0.06939450343851497,0.20202089151606903
income,xgb,NY,2015,combined,0.7885,0.0228749999999999,0.022496048190694,0.0127656928052585,0.101067154268617,0.03875,0.0166189402959691,8000,0.023625000000000007,0.010421276092529297,0.01610096995232577,-0.28484715650110876,-1.1532033563681765,0.4239960146665942,0.5691104466886875
income,xgb,NY,2016,combined,0.7885,0.032625,0.0280650197280195,0.0014645559882313,0.0687476187285687,0.06325,0.0358031260416869,8000,0.03325,0.014636218547821045,-0.6370799873046535,0.9403864631058269,0.21562624151397106,0.823902013551785,1.1141071482912512
income,xgb,NY,2017,combined,0.7885,0.022625,0.0195013681099605,-0.0162443896200857,0.0771417363257813,0.050125,0.0249701242285524,8000,0.024249999999999994,0.012411296367645264,-0.46743405409868444,0.2840113097449687,-0.5573298647434669,0.4499639366721256,0.8264222599730656
income,xgb,NY,2018,combined,0.7885,0.0313749999999999,0.0253905233862894,-0.0135166089302228,0.1307985766277719,0.055375,0.0205127800529139,8000,0.02387499999999998,0.013898253440856934,0.6169759080559484,0.5465613710893119,-0.875370187978113,0.43438318346880583,1.0186874472017888
income,xgb,FL,2014,geographic,0.7885,0.0294999999999999,0.0315576531838036,0.1088404218247417,0.047857156254103,0.0485,0.0190822642597545,8000,0.02774999999999994,0.01622605323791504,-1.0592782661043036,0.20274581456695756,-0.9774403192763114,0.5953842999031019,1.3196745246872803
income,xgb,FL,2015,combined,0.7885,0.0282499999999999,0.027867496043514,0.1003677245989559,0.0817672648409486,0.0545,0.0370569136146189,8000,0.032625000000000015,0.017654478549957275,-0.3739516728431549,0.5028030275319213,0.3050864647433687,0.7979340915462537,1.5043714907327508
income,xgb,FL,2016,combined,0.7885,0.027625,0.0301720697701731,0.0961098785200703,0.0741972376088626,0.0615,0.0348493415807587,8000,0.040874999999999995,0.019841134548187256,-0.5269426596037259,0.8528697759910457,0.1475718337103968,1.1407106620192737,1.787108519580826
income,xgb,FL,2017,combined,0.7885,0.03625,0.0445513938567145,0.0895573762246983,0.0921738991295444,0.066625,0.0246869260034183,8000,0.04337499999999994,0.02211374044418335,-0.16363258152993368,1.1091686453986191,-0.5775366182522927,1.244582350041399,2.0809589648711118
income,xgb,FL,2018,combined,0.7885,0.0433749999999999,0.0413810372317602,0.0682576476034793,0.0859584310048444,0.072375,0.0278881375770004,8000,0.03037499999999993,0.021068453788757324,-0.28924779696089536,1.3967234744900425,-0.34912384071336733,0.7044495723263353,1.9458022490964648
income,xgb,PA,2014,geographic,0.7885,0.009,0.0197036216815937,0.0509684852851348,0.0806035037718986,0.030125,0.038322186312282,8000,0.028749999999999942,0.012516677379608154,-0.3974713972574665,-0.7161794001382442,0.3953661743390723,0.636932975111953,0.8400481408814066
income,xgb,PA,2015,combined,0.7885,0.0182499999999999,0.0196096405526344,0.0315026202610879,0.0895394692266515,0.038875,0.0341808697307261,8000,0.02674999999999994,0.013426005840301514,-0.21687466614051681,-0.27859596456433866,0.09987504502183328,0.5538356246942508,0.9576253123393534
income,xgb,PA,2016,combined,0.7885,0.0261249999999999,0.0300401095482029,0.0515151148878306,0.0834295237430933,0.040125,0.0284306242893486,8000,0.027000000000000024,0.013519465923309326,-0.3403572587289293,-0.2160840451966378,-0.3104163407880318,0.5642227934964671,0.9697098040046694
income,xgb,PA,2017,combined,0.7885,0.019,0.0258068527490545,0.0446530606667331,0.0960804064322946,0.041875,0.0399522968019022,8000,0.032749999999999946,0.015851199626922607,-0.08468168892258478,-0.1285673580818566,0.511677782013553,0.8031276759473571,1.2712055399403592
income,xgb,PA,2018,combined,0.7885,0.0243749999999999,0.0253120628529265,0.0268580689528724,0.1032348570308498,0.046375,0.0516855398207996,8000,0.025374999999999925,0.01412874460220337,0.05991045364770011,0.09647555164186611,1.3488678789138526,0.4967061962820801,1.048490208215677
income,xgb,OH,2014,geographic,0.7885,0.0001249999999999,0.0133375325605825,0.0716823778774757,0.0832406966412651,0.020625,0.039087253841083,8000,0.011499999999999955,0.00503164529800415,-0.344173472825675,-1.1912699873327701,0.44995525576699363,-0.07978167224072659,-0.12777475092155963
income,xgb,OH,2015,combined,0.7885,0.0096249999999999,0.0183248824797511,0.0579399446487909,0.0971101674126984,0.024375,0.0521331841446574,8000,0.02212499999999995,0.00895845890045166,-0.06387011933512662,-1.0037342292296678,1.380808186829047,0.36167300185331536,0.37996657267708994
income,xgb,OH,2016,combined,0.7885,0.0112499999999999,0.018341811635253,0.0549466187531064,0.1051594325509208,0.031875,0.0491983534153198,8000,0.02024999999999999,0.01080775260925293,0.0988063121279564,-0.6286627130234631,1.171402209408917,0.2837692358367213,0.619082285947558
income,xgb,OH,2017,combined,0.7885,0.0168749999999999,0.0187226738299651,0.0378836184024382,0.0791023907442671,0.04325,0.0484440617280221,8000,0.03962500000000002,0.016338229179382324,-0.42780903757176775,-0.059804246777386015,1.117582005586087,1.088774818008211,1.3341789974641454
income,xgb,OH,2018,combined,0.7885,0.0184999999999999,0.0190462828468375,0.0176604210224013,0.0931884102540254,0.04925,0.0381939597643084,8000,0.037124999999999964,0.015676498413085938,-0.14312921301415713,0.24025296618757808,0.386216956518363,0.9849031299860811,1.2486164805838278
