task,model,state,year,shift,n_target,ace_iso_tgt,acc_src,auc_src,ap_src,brier_src,ace_src,dp_sex_src,eo_sex_src,dp_rac_src,eo_rac_src,acc_tgt,auc_tgt,ap_tgt,brier_tgt,ace_tgt,dp_sex_tgt,eo_sex_tgt,dp_rac_tgt,eo_rac_tgt
pubcov,rf,OH,2015,combined,8000,0.025421745599915935,0.75275,0.7139706775530288,0.5434897622609429,0.17542405057200036,0.03521604866373833,0.03084320275331512,0.04307249496704448,0.02288135593220339,0.04366818706685153,0.7505,0.7492151617632034,0.6215095575365123,0.17676774636677425,0.03198163660904736,0.03859270330870973,0.03813192627845305,0.04207896763504812,0.04289630686061955
pubcov,rf,OH,2016,combined,8000,0.02979214176748056,0.75275,0.7139706775530288,0.5434897622609429,0.17542405057200036,0.03521604866373833,0.03084320275331512,0.04307249496704448,0.02288135593220339,0.04366818706685153,0.744625,0.7527433826848708,0.6440301036711068,0.1776646882109836,0.03082009184332832,0.04689909851200172,0.0458287184457015,0.05364781959873985,0.03991077349934001
pubcov,rf,OH,2017,combined,8000,0.04105107727644892,0.75275,0.7139706775530288,0.5434897622609429,0.17542405057200036,0.03521604866373833,0.03084320275331512,0.04307249496704448,0.02288135593220339,0.04366818706685153,0.73875,0.7417667417505607,0.627927061978418,0.18292237676309223,0.03877080147236695,0.04212083809623063,0.03540896309367812,0.04570654423276152,0.026662525586221883
pubcov,rf,OH,2018,combined,8000,0.029842263811651344,0.75275,0.7139706775530288,0.5434897622609429,0.17542405057200036,0.03521604866373833,0.03084320275331512,0.04307249496704448,0.02288135593220339,0.04366818706685153,0.7475,0.7556174729777251,0.6455115036472494,0.17731208444574953,0.02650017601265198,0.05532482931361338,0.04962416094576229,0.06718883507825482,0.048141212994353026
pubcov,rf,IL,2014,geographic,8000,0.03021306764375957,0.75275,0.7139706775530288,0.5434897622609429,0.17542405057200036,0.03521604866373833,0.03084320275331512,0.04307249496704448,0.02288135593220339,0.04366818706685153,0.77975,0.7327261512818609,0.5297075383651114,0.16265171565467348,0.04980476694199355,0.0437444282602653,0.05664048946198741,0.04384426408799519,0.03743026563782123
pubcov,rf,IL,2015,combined,8000,0.025357953051372745,0.75275,0.7139706775530288,0.5434897622609429,0.17542405057200036,0.03521604866373833,0.03084320275331512,0.04307249496704448,0.02288135593220339,0.04366818706685153,0.75625,0.7384620996521507,0.5726873961846386,0.1730417511564764,0.03074309266381644,0.05670364822666228,0.06852267787151006,0.04814692805133455,0.037468875195636686
pubcov,rf,IL,2016,combined,8000,0.029194649929578,0.75275,0.7139706775530288,0.5434897622609429,0.17542405057200036,0.03521604866373833,0.03084320275331512,0.04307249496704448,0.02288135593220339,0.04366818706685153,0.75125,0.7437841388766891,0.6025304289957307,0.17511527485742745,0.03153623807653476,0.05580540938458439,0.05757314210594082,0.03734154242179882,0.02900670650649619
pubcov,rf,IL,2017,combined,8000,0.026221532862128402,0.75275,0.7139706775530288,0.5434897622609429,0.17542405057200036,0.03521604866373833,0.03084320275331512,0.04307249496704448,0.02288135593220339,0.04366818706685153,0.757125,0.7399361503762937,0.5801861917579967,0.1735128615872936,0.022070179564076736,0.047825971416335586,0.048659947773529846,0.036667138675088085,0.030554818316635857
pubcov,rf,IL,2018,combined,8000,0.025281287591923718,0.75275,0.7139706775530288,0.5434897622609429,0.17542405057200036,0.03521604866373833,0.03084320275331512,0.04307249496704448,0.02288135593220339,0.04366818706685153,0.75975,0.7542837146198831,0.6013729821289191,0.16895300006242894,0.027805129511800288,0.05010428541888454,0.043436131215867854,0.03166075761537854,0.02770524666089887
pubcov,rf,GA,2014,geographic,8000,0.10241987048987453,0.75275,0.7139706775530288,0.5434897622609429,0.17542405057200036,0.03521604866373833,0.03084320275331512,0.04307249496704448,0.02288135593220339,0.04366818706685153,0.806625,0.7621994487486201,0.4826357716154505,0.1488565009373607,0.12040076346092135,0.019920882544295804,0.023920815687296967,0.03734565504387666,0.02632011518604066
pubcov,rf,GA,2015,combined,8000,0.09874610657768125,0.75275,0.7139706775530288,0.5434897622609429,0.17542405057200036,0.03521604866373833,0.03084320275331512,0.04307249496704448,0.02288135593220339,0.04366818706685153,0.807625,0.7681308362273382,0.5153328197157688,0.14656612913895836,0.11742615272916543,0.040758008569418996,0.05601276019167423,0.024298694950275007,0.04315196397360756
pubcov,rf,GA,2016,combined,8000,0.08602811156374353,0.75275,0.7139706775530288,0.5434897622609429,0.17542405057200036,0.03521604866373833,0.03084320275331512,0.04307249496704448,0.02288135593220339,0.04366818706685153,0.81,0.7707115124829215,0.5143831068523594,0.14627459069796836,0.1017104285266685,0.026169632920264058,0.026258080857657136,0.02530029947350748,0.032530529361219286
pubcov,rf,GA,2017,combined,8000,0.1039340690544728,0.75275,0.7139706775530288,0.5434897622609429,0.17542405057200036,0.03521604866373833,0.03084320275331512,0.04307249496704448,0.02288135593220339,0.04366818706685153,0.809,0.7573591534560218,0.4905075081981904,0.14757583180477157,0.12083951253705338,0.04231784114284287,0.04414045177241535,0.04026622563012733,0.023557719731396518
pubcov,rf,GA,2018,combined,8000,0.09138147874693374,0.75275,0.7139706775530288,0.5434897622609429,0.17542405057200036,0.03521604866373833,0.03084320275331512,0.04307249496704448,0.02288135593220339,0.04366818706685153,0.8065,0.7588920198764055,0.5027965739219213,0.14904278765748866,0.1078765329429355,0.05086501947379374,0.0585088551299243,0.016249036081009777,0.036862163290851645
pubcov,rf,NC,2014,geographic,8000,0.0696387120041222,0.75275,0.7139706775530288,0.5434897622609429,0.17542405057200036,0.03521604866373833,0.03084320275331512,0.04307249496704448,0.02288135593220339,0.04366818706685153,0.80475,0.7964497668768868,0.5665529293629309,0.14293866564511643,0.082827501951642,0.03415945789641123,0.03717492130316542,0.048851017144087905,0.027309423640722932
pubcov,rf,NC,2015,combined,8000,0.06061286354973531,0.75275,0.7139706775530288,0.5434897622609429,0.17542405057200036,0.03521604866373833,0.03084320275331512,0.04307249496704448,0.02288135593220339,0.04366818706685153,0.792,0.7753654861873795,0.5579428575794808,0.15155120461134663,0.07545989548930443,0.015137016337365528,0.028921890244592338,0.022427812811151665,0.03566950854579972
pubcov,rf,NC,2016,combined,8000,0.0467571393130397,0.75275,0.7139706775530288,0.5434897622609429,0.17542405057200036,0.03521604866373833,0.03084320275331512,0.04307249496704448,0.02288135593220339,0.04366818706685153,0.783,0.7795437666936632,0.5738075178017462,0.15401263689523342,0.06353310291758255,0.04265010351966872,0.04136335899841937,0.003683443581141782,0.047397302047881264
pubcov,rf,NC,2017,combined,8000,0.04717150887071868,0.75275,0.7139706775530288,0.5434897622609429,0.17542405057200036,0.03521604866373833,0.03084320275331512,0.04307249496704448,0.02288135593220339,0.04366818706685153,0.796375,0.7841426130834288,0.5818446062014201,0.14895523582492481,0.05827017779158379,0.03203903689295928,0.03716985390817058,0.025240320305992076,0.04315322845603404
pubcov,rf,NC,2018,combined,8000,0.05403666299174057,0.75275,0.7139706775530288,0.5434897622609429,0.17542405057200036,0.03521604866373833,0.03084320275331512,0.04307249496704448,0.02288135593220339,0.04366818706685153,0.799625,0.7866884854440183,0.5900059524178424,0.14837712255003183,0.05973904735335004,0.030898865525926328,0.037492802748952565,0.03409748434378976,0.0352013279182148
pubcov,rf,WA,2014,geographic,8000,0.024142211032681823,0.75275,0.7139706775530288,0.5434897622609429,0.17542405057200036,0.03521604866373833,0.03084320275331512,0.04307249496704448,0.02288135593220339,0.04366818706685153,0.776,0.7454673321744434,0.5810494928050229,0.1642595548971164,0.0376693086257559,0.02838023548750271,0.023803724660219946,0.015525996245401325,0.05394668647621277
pubcov,rf,WA,2015,combined,8000,0.03687432940341039,0.75275,0.7139706775530288,0.5434897622609429,0.17542405057200036,0.03521604866373833,0.03084320275331512,0.04307249496704448,0.02288135593220339,0.04366818706685153,0.73375,0.7336262025029088,0.610108551586881,0.18295277529047121,0.03310917868124636,0.04455892606245512,0.03794201648150804,0.0258825226557369,0.05028520140753992
pubcov,rf,WA,2016,combined,8000,0.04038227038349475,0.75275,0.7139706775530288,0.5434897622609429,0.17542405057200036,0.03521604866373833,0.03084320275331512,0.04307249496704448,0.02288135593220339,0.04366818706685153,0.73375,0.7235367377173824,0.6147257602020018,0.18618789585559828,0.03560722057617988,0.032968527510810336,0.013327246293740866,0.0003477616288130314,0.013414740260402652
pubcov,rf,WA,2017,combined,8000,0.04100318987218634,0.75275,0.7139706775530288,0.5434897622609429,0.17542405057200036,0.03521604866373833,0.03084320275331512,0.04307249496704448,0.02288135593220339,0.04366818706685153,0.731625,0.7274823682344914,0.6125750449184706,0.18649360106541513,0.0413204644856523,0.04004434042020727,0.019666382642961958,0.030110172856569084,0.04395366103969746
pubcov,rf,WA,2018,combined,8000,0.04406848051846873,0.75275,0.7139706775530288,0.5434897622609429,0.17542405057200036,0.03521604866373833,0.03084320275331512,0.04307249496704448,0.02288135593220339,0.04366818706685153,0.738875,0.7405888315948231,0.6250160636816674,0.18261742560614347,0.03963186910424745,0.0540820617420599,0.033984141964467376,0.028421258045007836,0.046659375374409645
pubcov,rf,AZ,2014,geographic,8000,0.022624312122354533,0.75275,0.7139706775530288,0.5434897622609429,0.17542405057200036,0.03521604866373833,0.03084320275331512,0.04307249496704448,0.02288135593220339,0.04366818706685153,0.740625,0.7183441478531314,0.5540612744321596,0.1816314300506342,0.03750019859761699,0.04191225204250609,0.0372431634050791,0.014807773399444557,0.03809230483738803
pubcov,rf,AZ,2015,combined,8000,0.030915524556422606,0.75275,0.7139706775530288,0.5434897622609429,0.17542405057200036,0.03521604866373833,0.03084320275331512,0.04307249496704448,0.02288135593220339,0.04366818706685153,0.71825,0.7147386419628063,0.5752083241712476,0.19119627085857877,0.039942560755487425,0.0487610345850239,0.050679399363741065,0.008944286695736908,0.029687399044167007
pubcov,rf,AZ,2016,combined,8000,0.03610514722152556,0.75275,0.7139706775530288,0.5434897622609429,0.17542405057200036,0.03521604866373833,0.03084320275331512,0.04307249496704448,0.02288135593220339,0.04366818706685153,0.7215,0.7145859733603671,0.5795210382752544,0.19218917067269525,0.03886310852921934,0.03438260365136403,0.036792779382626935,0.00648645475624432,0.059416724891724816
pubcov,rf,AZ,2017,combined,8000,0.04259544880338634,0.75275,0.7139706775530288,0.5434897622609429,0.17542405057200036,0.03521604866373833,0.03084320275331512,0.04307249496704448,0.02288135593220339,0.04366818706685153,0.7145,0.7104088132913516,0.5789740956667582,0.1948994928795276,0.03814674254806279,0.04049150500275936,0.04451038457783877,0.02873563218390804,0.03631031989150926
pubcov,rf,AZ,2018,combined,8000,0.028377171644770546,0.75275,0.7139706775530288,0.5434897622609429,0.17542405057200036,0.03521604866373833,0.03084320275331512,0.04307249496704448,0.02288135593220339,0.04366818706685153,0.731625,0.7221155505071343,0.5848823616489851,0.18623150314062328,0.02741400720868579,0.045087289995004776,0.044732122560646966,0.005306053174807451,0.03664230456914129
pubcov,rf,MA,2014,geographic,8000,0.06656148772677785,0.75275,0.7139706775530288,0.5434897622609429,0.17542405057200036,0.03521604866373833,0.03084320275331512,0.04307249496704448,0.02288135593220339,0.04366818706685153,0.731125,0.7492688133109185,0.656164503730049,0.18473473333099305,0.0640718624495017,0.044943553632101924,0.037829866154452635,0.017200022168131657,0.05347212935745408
pubcov,rf,MA,2015,combined,8000,0.08216945984857911,0.75275,0.7139706775530288,0.5434897622609429,0.17542405057200036,0.03521604866373833,0.03084320275331512,0.04307249496704448,0.02288135593220339,0.04366818706685153,0.72675,0.7529571570423523,0.6732727096931194,0.1887444905196751,0.07606639134157414,0.047389117380670004,0.0389259431944056,0.01981459351956938,0.037516971475756555
pubcov,rf,MA,2016,combined,8000,0.08115604965078668,0.75275,0.7139706775530288,0.5434897622609429,0.17542405057200036,0.03521604866373833,0.03084320275331512,0.04307249496704448,0.02288135593220339,0.04366818706685153,0.725,0.7472929488958716,0.6740070183575438,0.19018463631460672,0.07233914517587144,0.048909602759075216,0.04566594675030239,0.001791536892585488,0.043556946320061414
pubcov,rf,MA,2017,combined,8000,0.07440606759608033,0.75275,0.7139706775530288,0.5434897622609429,0.17542405057200036,0.03521604866373833,0.03084320275331512,0.04307249496704448,0.02288135593220339,0.04366818706685153,0.732375,0.7478295092933224,0.6646655365011545,0.18708334205518976,0.06894604648711025,0.04435061734701691,0.04343842385379065,0.00563361055107528,0.06236351763104846
pubcov,rf,MA,2018,combined,8000,0.07039888393632843,0.75275,0.7139706775530288,0.5434897622609429,0.17542405057200036,0.03521604866373833,0.03084320275331512,0.04307249496704448,0.02288135593220339,0.04366818706685153,0.737125,0.7516376205529677,0.6605939850542072,0.18447075224604612,0.06623444123945571,0.05693316075457039,0.04834149194552559,0.00019973547512242007,0.03867483597621851
pubcov,xgb,CA,2015,temporal,8000,0.07724956863187252,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.692375,0.7024511946251362,0.5982755807235931,0.20566632653958547,0.06842797970760148,0.04489232656723942,0.050027389388272496,0.021837296276600776,0.03452759302076594
pubcov,xgb,CA,2016,temporal,8000,0.0892152516009519,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.694,0.7152145672458172,0.6189660543856087,0.20572444316442773,0.07854355705113267,0.03981871921182266,0.03710660836501664,0.009205642167780248,0.025008586536693612
pubcov,xgb,CA,2017,temporal,8000,0.08652713324257638,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.68525,0.6874926035919775,0.5907102437937151,0.2124700642011303,0.07771314632834403,0.023713532144799265,0.020100464569584513,0.0141496098932207,0.02620777259232209
pubcov,xgb,CA,2018,temporal,8000,0.08058572024281602,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.688625,0.6946419125053443,0.5891989008234739,0.20890773219384834,0.07472042546552257,0.045134452111196294,0.05409403012895537,0.006341072242111084,0.02613529016065187
pubcov,xgb,TX,2014,geographic,8000,0.10749820658518001,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.81725,0.7603686348016245,0.47282734548557914,0.13994797148833807,0.1200033667724347,0.05702362366042513,0.08737232067315139,0.01546312756697113,0.0012695582411824946
pubcov,xgb,TX,2015,combined,8000,0.10967070204974154,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.81775,0.7645560067492285,0.4754053271614902,0.140407154312038,0.1223720752611116,0.05401197872175323,0.052575539454080306,0.019460776253028472,0.011787960876851494
pubcov,xgb,TX,2016,combined,8000,0.10748407626384869,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.81525,0.7468185429732972,0.46650794998368494,0.14448559542790582,0.11946151962026491,0.03137406020701214,0.014906703347136549,0.014948394912609214,0.01112739033082253
pubcov,xgb,TX,2017,combined,8000,0.09602530734031461,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.80975,0.7505928174803664,0.4715436438762079,0.14555168874602395,0.10858397064130985,0.052328988414292926,0.06867089559146189,0.014435952566625526,0.011988830159382437
pubcov,xgb,TX,2018,combined,8000,0.1041673567008693,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.816625,0.7505914337601909,0.45964694444639487,0.1440579294127334,0.1158217339112307,0.036482795754313596,0.02611852893754748,0.01823583960403896,0.0296131432468546
pubcov,xgb,NY,2014,geographic,8000,0.06468349858629517,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.722,0.7307622751786012,0.6335380879947745,0.19120180818476967,0.05370885760337114,0.02562326452486635,0.022537110962249255,0.0258384971561742,0.054869024691426974
pubcov,xgb,NY,2015,combined,8000,0.0923541099487338,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.7005,0.724288098435536,0.6485221967073467,0.20367855508781593,0.08149101066886215,0.038024615414434776,0.033509835593480766,0.01558423476426482,0.05255146420312244
pubcov,xgb,NY,2016,combined,8000,0.10584246430080385,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.68925,0.716229956080911,0.6527273915464645,0.21058676284858135,0.0948157065124833,0.032028614489606005,0.02746533158387312,0.012457373362678548,0.04745998967691391
pubcov,xgb,NY,2017,combined,8000,0.10716460535058286,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.692875,0.7217666279925138,0.6733807826907369,0.2082653547670155,0.09653416843758898,0.04596841699350096,0.0415315895664454,0.019133333333333336,0.040645013126641455
pubcov,xgb,NY,2018,combined,8000,0.1048465511985123,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.691375,0.7147493916603826,0.6631190395960908,0.20997121201201668,0.09376431610368309,0.025984065462449635,0.021904407697896915,0.011745288193106246,0.046688134313683904
pubcov,xgb,FL,2014,geographic,8000,0.08563201554515398,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.791875,0.7508003139856377,0.4897153958976813,0.1534788015193151,0.10072237259056419,0.049313936635906164,0.05414757311049443,0.029626130569487458,0.013850711054407133
pubcov,xgb,FL,2015,combined,8000,0.06000632286630571,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.78175,0.7434340312435386,0.5074796974641957,0.1598032310968041,0.07618492617536686,0.03651582742019663,0.0349546146194959,0.03643039459298125,0.025022817205907023
pubcov,xgb,FL,2016,combined,8000,0.06970142200915143,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.788375,0.7359104040065234,0.4874686718184501,0.15724539529544126,0.0833027914214181,0.04874435548964104,0.05434443918253206,0.025540752524248228,0.03749145770559574
pubcov,xgb,FL,2017,combined,8000,0.06418508754204959,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.78875,0.7473999790660333,0.49800985952737714,0.15502889127629726,0.07678780366148567,0.056418170519787925,0.0668698093047459,0.028586152664302977,0.02230222225372698
pubcov,xgb,FL,2018,combined,8000,0.07458475835039281,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.791625,0.7401963322743006,0.48394528627629235,0.15343158353474512,0.08769973782045418,0.04957785268309356,0.044382402681057004,0.017832238939331696,0.05145985805978601
pubcov,xgb,PA,2014,geographic,8000,0.05985791313590017,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.814875,0.7975283415117242,0.6044542825660002,0.13952864326839257,0.06841209037453518,0.05299429341454098,0.05382282205555758,0.07073905453051724,0.054613226405210116
pubcov,xgb,PA,2015,combined,8000,0.04060735042148736,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.78875,0.7838245680484096,0.6098910567332034,0.15301962688115697,0.03756215004809201,0.033822850626368,0.03152916214577778,0.07996366635491559,0.03004021058510286
pubcov,xgb,PA,2016,combined,8000,0.02911095836269669,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.780125,0.7659085119864726,0.6298712776050845,0.16074795944036008,0.025707615523599087,0.07148387427164968,0.07264081293420155,0.06959779462949131,0.04488597719452138
pubcov,xgb,PA,2017,combined,8000,0.023094211856601755,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.77325,0.7702870413476547,0.627520022686971,0.16285052433295633,0.020195151526248088,0.058282622564656245,0.04814397998435534,0.0634835617472364,0.01982229279657797
pubcov,xgb,PA,2018,combined,8000,0.02264408787572757,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.767875,0.7596578983865747,0.6231068600363228,0.16681815343922626,0.01911416092771105,0.06867027818568472,0.06899254319872443,0.07879109916231342,0.03257268376475214
pubcov,xgb,OH,2014,geographic,8000,0.035808391780592495,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.778125,0.7701118125472416,0.6014959769096528,0.16163101516642892,0.03402696659142386,0.058772199064297564,0.0635369520286112,0.08017031697054153,0.04114145375434389
pubcov,xgb,OH,2015,combined,8000,0.03099486799770968,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.751,0.7582137170696541,0.6291110829569161,0.17374850747979692,0.025153633537876887,0.05461463613871187,0.05566140018387122,0.06721179919621534,0.03510594811537964
pubcov,xgb,OH,2016,combined,8000,0.033218180506723,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.7495,0.7613711410569383,0.6550905162691547,0.17447825873145967,0.02370238177647116,0.05953462518927413,0.05882607718467945,0.04904244735533081,0.03318613599227331
pubcov,xgb,OH,2017,combined,8000,0.03355701266776304,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.738,0.745169122986634,0.6279512778638661,0.18199318278500817,0.026716004905843888,0.05170914816631886,0.04469914689159734,0.05878524109316474,0.023894460922910477
pubcov,xgb,OH,2018,combined,8000,0.027763920039753424,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.7515,0.7642611207890704,0.6544638901032448,0.17443927300688164,0.023152264310047025,0.06160522860832543,0.05826236589976338,0.07945017364695633,0.03637192538298029
pubcov,xgb,IL,2014,geographic,8000,0.03043697980116122,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.77625,0.7384551245554538,0.5362182116441752,0.16107495106110892,0.04391293410744401,0.05189648912467121,0.07038599312492988,0.05595615912955029,0.04416559984032649
pubcov,xgb,IL,2015,combined,8000,0.029166970316320658,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.75875,0.7474206218390511,0.5802725936965061,0.1706503064143167,0.026749828659056216,0.07050127567277024,0.08486098747669318,0.05683259761495474,0.03724158961237571
pubcov,xgb,IL,2016,combined,8000,0.02794018898485228,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.752625,0.7498741283327679,0.6098746576452148,0.17344284274644223,0.02689949043747038,0.06283889677248658,0.06695254244750343,0.04635780559921049,0.0328938282038936
pubcov,xgb,IL,2017,combined,8000,0.027921331180725244,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.757375,0.7508622389072555,0.5944558423673814,0.16995800952335735,0.017938129486836263,0.05595717867396573,0.06045615016185439,0.05462483366100737,0.026764496222987155
pubcov,xgb,IL,2018,combined,8000,0.024157390227192085,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.764375,0.7566536608187133,0.6051782891919293,0.16791034597147014,0.019029205000726496,0.05786321810386402,0.057392158149100855,0.04805406731250669,0.02351920752635579
pubcov,xgb,GA,2014,geographic,8000,0.10452069768402725,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.8035,0.7684041493837147,0.4929021399372798,0.14688362694525534,0.11834343716769946,0.04085898951907416,0.03841518619052481,0.05410033392871011,0.031379016188277355
pubcov,xgb,GA,2015,combined,8000,0.09905042453319764,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.807625,0.7750797878081344,0.5204476365963044,0.14439155967974107,0.11244784411965522,0.05409525590607006,0.07167619224358937,0.028168247487050158,0.04047858526938308
pubcov,xgb,GA,2016,combined,8000,0.08756041970651132,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.81025,0.7746669000306196,0.5212094189326519,0.1453653209055601,0.10054302524670494,0.04038575981663056,0.041268568887438475,0.04130457554438843,0.015450931845343019
pubcov,xgb,GA,2017,combined,8000,0.10389355460077061,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.804875,0.7602405407567634,0.48901782105235964,0.1465364408278238,0.11704954839634593,0.05670461083101003,0.0579422115967831,0.04518417276161368,0.03296815264271376
pubcov,xgb,GA,2018,combined,8000,0.09279599449597298,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.805125,0.7635142251671709,0.5147648023863665,0.14688118926508306,0.10591511331169748,0.053605714316275394,0.05984749234368741,0.030670075895937343,0.03921849497095516
pubcov,xgb,NC,2014,geographic,8000,0.07149676358443685,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.811875,0.8011197382813576,0.577890126117697,0.14030702615907045,0.08158132210181795,0.03999584295095596,0.040965883453373354,0.06581435609480163,0.027104922231621906
pubcov,xgb,NC,2015,combined,8000,0.060153400114737444,0.751,0.7193434355082993,0.5529428239031252,0.17381000344703648,0.03741123429650906,0.040049600161959714,0.04843647943657642,0.022767672591980148,0.042396130563162035,0.798625,0.7884478588703941,0.5756619378968111,0.1476020596090146,0.07265287777024787,0.027234369006520903,0.0382623356401544,0.03116495187520743,0.022055040768186186
